               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.042852,            0.019639,            0.010761,             0.42884,             0.14773,             0.12282,            0.041672,            0.041737,           0.0089998,            0.029698,            0.007228,            0.007228,            0.007228
                 114,            0.042678,            0.019237,            0.010807,             0.43635,             0.15581,             0.12659,            0.041067,            0.040551,           0.0091474,            0.031075,           0.0072033,           0.0072033,           0.0072033
                 115,             0.04267,            0.019285,            0.010483,             0.39328,             0.16614,             0.12899,            0.041665,            0.040544,           0.0089999,            0.029268,           0.0071785,           0.0071785,           0.0071785
                 116,            0.042356,            0.019637,             0.01021,             0.39842,              0.1685,             0.12049,            0.041705,            0.041456,           0.0090808,             0.02972,           0.0071538,           0.0071538,           0.0071538
                 117,            0.041912,            0.018752,            0.010164,             0.42177,             0.14713,             0.12464,            0.041896,            0.041569,           0.0093228,            0.028951,            0.007129,            0.007129,            0.007129
                 118,            0.042126,            0.019402,           0.0097655,             0.38839,             0.18106,             0.12469,            0.042967,            0.041676,           0.0090581,            0.032674,           0.0071042,           0.0071042,           0.0071042
                 119,            0.042549,            0.018993,           0.0099418,             0.39957,             0.16062,             0.12206,            0.041784,            0.041723,           0.0092396,            0.030376,           0.0070795,           0.0070795,           0.0070795
                 120,            0.042186,            0.019075,            0.010065,             0.43757,             0.15023,             0.12839,            0.044608,            0.041816,           0.0091491,            0.029849,           0.0070547,           0.0070547,           0.0070547
                 121,            0.041633,            0.018984,           0.0096657,             0.40408,             0.17408,             0.12769,            0.042304,            0.041224,           0.0091398,            0.031345,             0.00703,             0.00703,             0.00703
                 122,            0.041664,             0.01888,           0.0093389,             0.43312,             0.16973,             0.11822,            0.039253,            0.042045,           0.0093754,            0.031627,           0.0070053,           0.0070053,           0.0070053
                 123,            0.041805,            0.019076,           0.0098493,             0.41239,             0.16265,              0.1299,            0.045365,            0.041756,           0.0094309,            0.029385,           0.0069805,           0.0069805,           0.0069805
                 124,            0.041907,            0.019353,           0.0094014,             0.43815,             0.15126,             0.12743,            0.042175,            0.041892,           0.0093301,            0.030505,           0.0069558,           0.0069558,           0.0069558
                 125,            0.041345,             0.01897,           0.0099815,             0.41278,             0.17693,              0.1247,            0.042633,            0.042505,           0.0090177,            0.030066,            0.006931,            0.006931,            0.006931
