               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,            0.043251,           0.0067788,                   0,             0.46673,             0.52551,             0.46162,             0.14484,            0.011752,           0.0031946,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,             0.04344,           0.0066751,                   0,             0.46765,             0.52406,             0.46179,             0.14508,            0.011746,           0.0031945,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.043634,           0.0067595,                   0,             0.46595,             0.52021,             0.46137,              0.1452,            0.011747,           0.0031957,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.043689,            0.006654,                   0,             0.46575,             0.52197,             0.46297,             0.14413,            0.011751,           0.0031946,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.043227,           0.0066837,                   0,             0.46658,             0.52197,             0.46271,             0.14489,             0.01174,           0.0031954,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,            0.042802,           0.0065996,                   0,             0.47191,             0.52092,             0.46504,             0.14479,             0.01173,           0.0031947,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.043452,           0.0066701,                   0,             0.47415,             0.51674,              0.4657,             0.14439,            0.011724,           0.0031943,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.043331,           0.0067143,                   0,             0.47488,             0.50891,             0.46583,             0.14471,            0.011722,           0.0031927,                   0,            0.007228,            0.007228,            0.007228
                 142,            0.043318,           0.0067587,                   0,             0.47525,             0.50494,             0.46493,             0.14478,            0.011715,            0.003192,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.043515,           0.0066498,                   0,             0.47495,             0.50105,             0.46515,             0.14519,             0.01171,           0.0031908,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,            0.043772,           0.0067324,                   0,             0.47703,             0.50523,             0.46519,             0.14563,            0.011709,           0.0031893,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,            0.043414,           0.0065965,                   0,             0.47709,             0.50732,             0.46535,             0.14519,            0.011699,            0.003189,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,            0.043198,           0.0067343,                   0,             0.47633,             0.50332,             0.46543,             0.14434,            0.011695,            0.003189,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.043212,           0.0066268,                   0,             0.47321,             0.50418,             0.46485,             0.14433,            0.011696,           0.0031903,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.043222,           0.0066483,                   0,             0.47468,             0.50473,             0.46509,              0.1446,            0.011694,           0.0031915,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.043243,           0.0067705,                   0,              0.4728,             0.50837,             0.46417,             0.14535,             0.01169,           0.0031924,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.043362,           0.0066451,                   0,             0.47629,             0.50837,             0.46526,             0.14628,            0.011685,           0.0031935,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.043156,           0.0066682,                   0,             0.47426,             0.50766,             0.46345,             0.14578,            0.011682,           0.0031923,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.043147,           0.0066425,                   0,             0.47532,             0.50837,             0.46387,             0.14597,            0.011683,            0.003192,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.043358,            0.006763,                   0,             0.47672,             0.50732,             0.46272,             0.14577,            0.011687,           0.0031912,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.043257,           0.0067417,                   0,             0.47798,             0.50628,             0.46194,             0.14551,            0.011684,           0.0031904,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.043025,           0.0067183,                   0,             0.47532,             0.50941,             0.46171,             0.14608,            0.011678,           0.0031903,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.043192,           0.0066946,                   0,             0.47495,             0.51151,             0.46233,             0.14574,            0.011672,           0.0031921,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.042851,           0.0066724,                   0,             0.47028,             0.51046,             0.46222,              0.1449,             0.01167,            0.003192,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,            0.042833,           0.0066773,                   0,             0.47312,              0.5136,             0.46246,             0.14455,            0.011672,           0.0031923,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,            0.043211,           0.0066778,                   0,             0.46939,             0.51674,             0.46156,             0.14449,            0.011676,           0.0031937,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,            0.042705,           0.0066649,                   0,             0.46984,             0.51778,             0.46142,             0.14479,             0.01168,           0.0031951,                   0,           0.0068518,           0.0068518,           0.0068518
